Date,Open,High,Low,Close,Adj Close,Volume,SMA20,2xstd,ld,hd
2020-03-04,152.792007,153.304001,144.945999,149.899994,149.899994,75245000,158.60619975,27.688152610798898,130.9180471392011,186.2943523607989
2020-03-05,144.753998,149.149994,143.613998,144.908005,144.908005,54263500,157.23059929999997,26.523435771850025,130.70716352814995,183.75403507184998
2020-03-06,138.0,141.399994,136.854004,140.695999,140.695999,63314500,157.12899944999998,26.69534308683255,130.43365636316742,183.82434253683255
2020-03-09,121.07800300000001,132.600006,121.0,121.599998,121.599998,85368500,156.67419905,27.478289212103554,129.19590983789644,184.15248826210356
2020-03-10,131.886002,133.600006,121.599998,129.065994,129.065994,77972000,155.27349905,31.35728247393078,123.91621657606922,186.63078152393078
2020-03-11,128.03999299999998,130.716003,122.599998,126.846001,126.846001,66612500,154.0139989,33.37803774554895,120.63596115445104,187.39203664554896
2020-03-12,116.178001,118.900002,109.25,112.110001,112.110001,94545500,152.6124986,35.40773929193558,117.20475930806444,188.02023789193558
2020-03-13,119.0,121.514,100.400002,109.32399699999999,109.32399699999999,113201500,150.545099,39.554505780667675,110.99059321933231,190.09960478066768
2020-03-16,93.900002,98.97399899999999,88.433998,89.014,89.014,102447500,147.97129869999998,43.091349183157284,104.87994951684269,191.06264788315727
2020-03-17,88.001999,94.370003,79.199997,86.040001,86.040001,119973000,144.42169885000004,49.72616574209306,94.69553310790698,194.1478645920931
2020-03-18,77.800003,80.972,70.101997,72.244003,72.244003,118931000,140.13969924999998,54.15192596656801,85.98777328343198,194.29162521656798
2020-03-19,74.940002,90.400002,71.692001,85.528,85.528,150977500,134.57769969999998,57.92156132470307,76.6561383752969,192.49926102470306
2020-03-20,87.639999,95.400002,85.157997,85.505997,85.505997,141427500,129.8599995,57.76295608860106,72.09704341139893,187.62295558860103
2020-03-23,86.720001,88.400002,82.099998,86.858002,86.858002,82272500,125.12529949999998,55.97787060640708,69.1474288935929,181.10317010640705
2020-03-24,95.459999,102.737999,94.800003,101.0,101.0,114476000,121.13029979999996,54.917236230842256,66.2130635691577,176.04753603084222
2020-03-25,109.050003,111.400002,102.222,107.849998,107.849998,106113500,118.18120005,52.53826251330709,65.64293753669291,170.7194625633071
2020-03-26,109.477997,112.0,102.449997,105.63200400000001,105.63200400000001,86903500,115.78570020000002,49.76172154349691,66.02397865650312,165.54742174349693
2020-03-27,101.0,105.160004,98.806,102.872002,102.872002,71887000,114.27730024999998,49.06763592558995,65.20966432441003,163.34493617558994
2020-03-30,102.052002,103.33000200000001,98.246002,100.42600300000001,100.42600300000001,59990500,112.74100000000001,48.472159486286934,64.26884051371309,161.21315948628694
2020-03-31,100.25,108.592003,99.400002,104.800003,104.800003,88857500,110.3261002,45.799561874575595,64.52653832542441,156.1256620745756
2020-04-01,100.800003,102.790001,95.019997,96.311996,96.311996,66766000,108.1110001,42.2299252371116,65.8810748628884,150.3409253371116
2020-04-02,96.206001,98.851997,89.279999,90.893997,90.893997,99292000,105.4316002,37.85801299000083,67.57358720999918,143.28961319000084
2020-04-03,101.900002,103.098,93.678001,96.001999,96.001999,112810500,102.7308998,33.684493333316865,69.04640646668314,136.41539313331685
2020-04-06,102.239998,104.199997,99.592003,103.248001,103.248001,74509000,100.4961998,28.90424578681042,71.59195401318958,129.4004455868104
2020-04-07,109.0,113.0,106.468002,109.089996,109.089996,89599000,99.57859995,27.28603835006225,72.29256159993776,126.86463830006224
2020-04-08,110.839996,111.442001,106.666,109.76799799999999,109.76799799999999,63280000,98.57980004999999,24.18118138702292,74.39861866297707,122.7609814370229
2020-04-09,112.417999,115.03600300000001,111.42199699999999,114.599998,114.599998,68250000,97.72589989999999,21.143615652294294,76.5822842477057,118.86951555229427
2020-04-13,118.031998,130.399994,116.106003,130.190002,130.190002,112377000,97.85039975,21.507139429687637,76.34326032031235,119.35753917968763
2020-04-14,139.794006,148.37600700000002,138.48599199999998,141.977997,141.977997,152882500,98.8937,25.31885528154904,73.57484471845095,124.21255528154904
2020-04-15,148.399994,150.62600700000002,142.0,145.966003,145.966003,117885000,101.54189985,31.05997775538008,70.48192209461992,132.60187760538008
2020-04-16,143.388,151.889999,141.34399399999998,149.042007,149.042007,103289500,104.53819994999999,35.71343410473021,68.82476584526978,140.2516340547302
2020-04-17,154.455994,154.990005,149.531998,150.778,150.778,65641000,108.37810015,37.470051753750155,70.90804839624984,145.84815190375014
2020-04-20,146.53999299999998,153.113998,142.442001,149.272003,149.272003,73733000,111.64060014999998,40.206393017948216,71.43420713205177,151.8469931679482
2020-04-21,146.024002,150.666,134.757996,137.34399399999998,137.34399399999998,101045500,114.82890044999999,41.50318064958389,73.3257198004161,156.3320810995839
2020-04-22,140.796005,146.800003,137.742004,146.421997,146.421997,70827500,117.35320004999998,40.520825579481496,76.83237447051849,157.87402562948148
2020-04-23,145.520004,146.800003,140.62600700000002,141.12600700000002,141.12600700000002,66183500,119.62429989999998,41.67516392741705,77.94913597258292,161.29946382741704
2020-04-24,142.162003,146.145996,139.636002,145.029999,145.029999,66060000,121.28810035,42.314113546472555,78.97398680352744,163.60221389647256
2020-04-27,147.522003,159.897995,147.0,159.75,159.75,103407000,123.2580001,42.87977454279407,80.37822555720594,166.13777464279406
2020-04-28,159.128006,161.0,151.337997,153.824005,153.824005,76110000,126.1019,44.60425345087225,81.49764654912775,170.70615345087225
2020-04-29,158.033997,160.639999,156.632004,160.102005,160.102005,81080000,128.7718001,44.529525525307506,84.2422745746925,173.30132562530753
2020-04-30,171.037994,173.96400500000001,152.699997,156.37600700000002,156.37600700000002,142359500,131.53690020000002,45.096368654598066,86.44053154540195,176.6332688545981
2020-05-01,151.0,154.554001,136.608002,140.26400800000002,140.26400800000002,162659000,134.54010075000002,43.27635707637439,91.26374367362564,177.8164578263744
2020-05-04,140.199997,152.399994,139.600006,152.238007,152.238007,96185500,137.0086013,38.39303648151089,98.61556481848912,175.40163778151089
2020-05-05,157.957993,159.783997,152.436005,153.641998,153.641998,84958500,139.82040170000002,33.94818165189163,105.87222004810839,173.76858335189166
2020-05-06,155.300003,157.96000700000002,152.222,156.516006,156.516006,55616000,142.34010155,29.963022117223648,112.37707943277637,172.30312366722367
2020-05-07,155.442001,159.279999,154.470001,156.007996,156.007996,57638500,144.71140205,26.35085918390348,118.36054286609652,171.06226123390348
2020-05-08,158.753998,164.800003,157.401993,163.884003,163.884003,80432500,147.02340195,21.314331217127933,125.70907073287206,168.33773316712794
2020-05-11,158.102005,164.800003,157.0,162.257996,162.257996,82598000,149.4876022,16.63166054720668,132.85594165279332,166.11926274720668
2020-05-12,165.399994,168.658005,161.600006,161.882004,161.882004,79534500,151.09100189999998,14.982178981419171,136.1088229185808,166.07318088141915
2020-05-13,164.166,165.199997,152.66000400000001,158.192001,158.192001,95327500,152.08620224999999,15.072616418116459,137.01358583188352,167.15881866811645
2020-05-14,156.0,160.671997,152.800003,160.666,160.666,68411000,152.69750215,15.021777635149377,137.67572451485063,167.71927978514935
2020-05-15,158.070007,161.009995,157.309998,159.834,159.834,52592000,153.2787018,15.307824594826977,137.97087720517303,168.58652639482696
2020-05-18,165.556,166.944,160.776001,162.725998,162.725998,58329000,153.7315018,15.51944159645152,138.21206020354848,169.2509433964515
2020-05-19,163.033997,164.414001,161.216003,161.602005,161.602005,48182500,154.40420154999998,15.850732920593677,138.5534686294063,170.25493447059367
2020-05-20,164.100006,165.199997,162.360001,163.112,163.112,36546500,155.6171021,14.053923356642503,141.5631787433575,169.67102545664252
2020-05-21,163.199997,166.5,159.199997,165.520004,165.520004,61273000,156.45160225,13.749614796759118,142.7019874532409,170.20121704675913
2020-05-22,164.434006,166.35600300000002,162.399994,163.37600700000002,163.37600700000002,49937500,157.67130210000002,12.352070444642605,145.3192316553574,170.02337254464263
2020-05-26,166.899994,166.919998,163.141998,163.774002,163.774002,40448500,158.58860250000004,11.124572214699116,147.4640302853009,169.71317471469916
2020-05-27,164.171997,165.542007,157.0,164.046005,164.046005,57747500,158.78980260000003,11.344694169673081,147.44510843032694,170.13449676967312
2020-05-28,162.701996,164.949997,160.337997,161.162003,161.162003,36278000,159.30090260000003,11.324791235891917,147.9761113641081,170.62569383589195
2020-05-29,161.75,167.0,160.841995,167.0,167.0,58822500,159.35390250000003,11.34918704170714,148.00471545829288,170.7030895417072
2020-06-01,171.600006,179.800003,170.820007,179.619995,179.619995,74697500,159.88510215000002,11.730061521966965,148.15504062803305,171.615163671967
2020-06-02,178.940002,181.73199499999998,174.199997,176.311996,176.311996,67828000,161.85290149999997,11.090587820907045,150.76231367909293,172.94348932090702
2020-06-03,177.62399299999998,179.587997,176.020004,176.591995,176.591995,39747500,163.05660095000002,11.854510207186566,151.20209074281345,174.91111115718658
2020-06-04,177.975998,179.149994,171.688004,172.87600700000002,172.87600700000002,44438500,164.20410080000002,12.416795774507035,151.787305025493,176.62089657450704
2020-06-05,175.567993,177.304001,173.240005,177.132004,177.132004,39059500,165.02210085000002,12.43862339956388,152.58347745043613,177.4607242495639
2020-06-08,183.800003,190.0,181.832001,189.983994,189.983994,70873500,166.07830125,12.78030705998313,153.29799419001688,178.85860830998314
2020-06-09,188.001999,190.888,184.78599499999999,188.134003,188.134003,56941000,167.3833008,16.427342860455056,150.95595793954493,183.81064366045507
2020-06-10,198.37600700000002,205.496002,196.5,205.009995,205.009995,92817000,168.67710115,18.54795122304185,150.12914992695815,187.22505237304185
2020-06-11,198.03999299999998,203.792007,194.399994,194.567993,194.567993,79582500,170.8335007,24.08749519030289,146.7460055096971,194.9209958903029
2020-06-12,196.0,197.595993,182.520004,187.056,187.056,83817000,172.65230030000004,25.449538672002603,147.20276162799743,198.10183897200264
2020-06-15,183.557999,199.76800500000002,181.699997,198.179993,198.179993,78486000,173.97180029999998,25.563132273861825,148.40866802613817,199.5349325738618
2020-06-16,202.369995,202.576004,192.477997,196.425995,196.425995,70255500,175.88909995,26.75820283866101,149.13089711133898,202.64730278866102
2020-06-17,197.542007,201.0,196.51400800000002,198.358002,198.358002,49454000,177.57409980000003,27.465321448085227,150.1087783519148,205.03942124808526
2020-06-18,200.600006,203.83999599999999,198.89399699999998,200.792007,200.792007,48759500,179.41189965000004,27.860481057652354,151.5514185923477,207.2723807076524
2020-06-19,202.556,203.194,198.26800500000002,200.179993,200.179993,43398500,181.29590000000002,28.289450822313537,153.00644917768648,209.58535082231356
2020-06-22,199.990005,201.776001,198.003998,198.863998,198.863998,31812000,183.02889945,28.457440050349952,154.57145939965005,211.48633950034997
2020-06-23,199.776001,202.399994,198.80200200000002,200.35600300000002,200.35600300000002,31826500,184.803299,27.751301808284413,157.0519971917156,212.55460080828442
2020-06-24,198.82200600000002,200.175995,190.628006,192.169998,192.169998,54798000,186.63239905,26.77094279180939,159.86145625819063,213.40334184180938
2020-06-25,190.854004,197.195999,187.429993,197.195999,197.195999,46272500,188.03859870000002,24.75636785414056,163.28223084585946,212.7949665541406
2020-06-26,198.955994,199.0,190.973999,191.94799799999998,191.94799799999998,44274500,189.8402985,21.73003859681063,168.11025990318936,211.57033709681062
2020-06-29,193.80200200000002,202.0,189.703995,201.869995,201.869995,45132000,191.08769839999997,19.040041588700365,172.0476568112996,210.12773998870034
2020-06-30,201.300003,217.537994,200.746002,215.962006,215.962006,84592500,192.20019839999998,18.828767841774443,173.37143055822554,211.0289662417744
2020-07-01,216.600006,227.065994,216.100006,223.92599500000003,223.92599500000003,66634500,194.18269890000002,20.03095031426739,174.15174858573263,214.2136492142674
2020-07-02,244.29600499999998,245.600006,237.11999500000002,241.731995,241.731995,86250500,196.5493989,22.223412311605276,174.32598658839473,218.77281121160527
2020-07-06,255.33799700000003,275.558014,253.20799300000002,274.31601,274.31601,102849500,199.99219829999998,27.25208405230686,172.74011424769313,227.24428235230684
2020-07-07,281.00201400000003,285.899994,267.34201,277.971985,277.971985,107448500,204.85139859999998,40.60193191719549,164.2494666828045,245.45333051719547
2020-07-08,281.0,283.451996,262.26800499999996,273.175995,273.175995,81556500,209.25079814999998,50.95305777864927,158.2977403713507,260.20385592864926
2020-07-09,279.39801,281.71200600000003,270.256012,278.85598799999997,278.85598799999997,58588000,213.50289775000002,57.02626626338014,156.47663148661988,270.5291640133802
2020-07-10,279.200012,309.783997,275.201996,308.929993,308.929993,116688000,217.19519740000004,63.539296020188196,153.65590137981184,280.73449342018824
2020-07-13,331.799988,358.99798599999997,294.221985,299.411987,299.411987,194927000,222.9132974,74.07504260723705,148.83825479276294,296.98834000723707
2020-07-14,311.200012,318.0,286.200012,303.359985,303.359985,117090500,228.53109675000005,79.20943129358753,149.32166545641252,307.7405280435876
2020-07-15,308.600006,310.0,291.399994,309.201996,309.201996,81839000,233.79009635000006,84.25639620978282,149.53370014021723,318.0464925597829
2020-07-16,295.432007,306.34201,293.200012,300.127991,300.127991,71504000,239.42889640000004,88.48803165440005,150.94086474559998,327.9169280544001
2020-07-17,302.690002,307.50201400000003,298.0,300.167999,300.167999,46650000,244.51739585,90.14473242041525,154.37266342958475,334.6621282704153
2020-07-20,303.802002,330.0,297.600006,328.600006,328.600006,85607000,249.48619545000003,90.90837643178675,158.5778190182133,340.39457188178676
2020-07-21,327.985992,335.0,311.600006,313.67199700000003,313.67199700000003,80536000,255.90719610000002,94.15410024005551,161.7530958599445,350.06129634005555
2020-07-22,319.799988,325.283997,312.399994,318.466003,318.466003,70805500,261.64759605000006,93.54012497521447,168.1074710747856,355.1877210252145
2020-07-23,335.790009,337.799988,296.153992,302.614014,302.614014,121642500,267.55309605,92.2203321254296,175.33276392457043,359.7734281754296
2020-07-24,283.201996,293.0,273.308014,283.399994,283.399994,96983000,273.07529685,86.55600585631596,186.51929099368402,359.6313027063159
2020-07-27,287.0,309.588013,282.600006,307.920013,307.920013,80243500,277.3854966,79.29323532348167,198.09226127651834,356.6787319234817
2020-07-28,300.799988,312.940002,294.884003,295.298004,295.298004,79043500,283.18409735,69.85327616071284,213.33082118928718,353.0373735107128
2020-07-29,300.200012,306.96200600000003,297.399994,299.821991,299.821991,47134500,287.85549779999997,59.15357098599796,228.701926814002,347.0090687859979
2020-07-30,297.600006,302.64801,294.200012,297.49798599999997,297.49798599999997,38105000,292.04849705,49.23133706101523,242.81715998898474,341.2798341110152
2020-07-31,303.0,303.410004,284.196014,286.152008,286.152008,61041000,295.7270966,38.04471709805497,257.68237950194504,333.7718136980549
2020-08-03,289.839996,301.96200600000003,288.87600699999996,297.0,297.0,44046500,297.94809725000005,29.37535341919378,268.57274383080625,327.32345066919385
2020-08-04,299.00201400000003,305.48199500000004,292.399994,297.399994,297.399994,42075000,299.08229675,27.31758449424304,271.764712255757,326.39988124424303
2020-08-05,298.597992,299.967987,293.661987,297.003998,297.003998,24739000,300.0536972000001,25.571721164895425,274.48197603510465,325.62541836489555
2020-08-06,298.16598500000003,303.46200600000003,295.451996,297.91598500000003,297.91598500000003,29961500,301.24509735000004,22.485843190710014,278.75925415929004,323.73094054071004
2020-08-07,299.90799,299.950012,283.00201400000003,290.541992,290.541992,44482000,302.1980972,20.098319916135587,282.0997772838644,322.2964171161356
2020-08-10,289.600006,291.5,277.167999,283.713989,283.713989,37611500,301.27869715,20.46144059243763,280.8172565575624,321.74013774243764
2020-08-11,279.200012,284.0,273.0,274.877991,274.877991,43129000,300.49379724999994,21.845208921589347,278.6485883284106,322.3390061715893
2020-08-12,294.0,317.0,287.0,310.951996,310.951996,109147000,299.06969755,24.468179591657083,274.6015179583429,323.5378771416571
2020-08-13,322.200012,330.235992,313.451996,324.200012,324.200012,102126500,299.15719755,24.62450601422461,274.53269153577537,323.7817035642246
2020-08-14,332.99798599999997,333.76001,325.32800299999997,330.141998,330.141998,62888000,300.3607986,26.940892665709004,273.419905934291,327.301691265709
2020-08-17,335.399994,369.17199700000003,334.56601,367.127991,367.127991,101211500,301.85949855,29.903241039527686,271.9562575104723,331.7627395895277
2020-08-18,379.798004,384.77999900000003,369.022003,377.417999,377.417999,82372500,303.78589780000004,39.85403419967584,263.9318636003242,343.63993199967587
2020-08-19,373.0,382.200012,368.242004,375.705994,375.705994,61026500,306.97319790000006,51.11260889669056,255.86058900330949,358.08580679669063
2020-08-20,372.135986,404.39801,371.411987,400.365997,400.365997,103059000,309.83519745,59.14522094523587,250.68997650476413,368.98041839523586
2020-08-21,408.951996,419.097992,405.01001,409.996002,409.996002,107448000,314.72279660000004,70.93193000479536,243.79086659520468,385.6547266047954
2020-08-24,425.256012,425.799988,385.503998,402.839996,402.839996,100318000,321.052597,80.56206515900789,240.4905318409921,401.6146621590079
2020-08-25,394.977997,405.589996,393.600006,404.667999,404.667999,53294500,325.79859615,87.76953392544966,238.02906222455033,413.56813007544963
2020-08-26,412.0,433.200012,410.72601299999997,430.634003,430.634003,71197000,331.2670959,92.96177948119673,238.30531641880327,424.22887538119676
2020-08-27,436.09200999999996,459.119995,428.5,447.75,447.75,118465000,337.80769649999996,101.23128044416592,236.57641605583404,439.0389769441659
2020-08-28,459.02398700000003,463.69799800000004,437.303986,442.67999299999997,442.67999299999997,100406000,345.32029719999997,110.06590267159612,235.25439452840385,455.3861998715961
2020-08-31,444.60998499999994,500.14001500000006,440.10998499999994,498.32000700000003,498.32000700000003,118374400,353.14669645,114.30265794772406,238.8440385022759,467.44935439772405
2020-09-01,502.14001500000006,502.48999000000003,470.51000999999997,475.049988,475.049988,89841100,363.2126968,127.45339491943423,235.75930188056577,490.66609171943423
2020-09-02,478.98999000000003,479.040009,405.119995,447.369995,447.369995,96176100,372.0951965,132.52934106615697,239.565855433843,504.62453756615696
2020-09-03,407.230011,431.799988,402.0,407.0,407.0,87596100,379.61349635,131.69452666038006,247.91896968961993,511.30802301038005
2020-09-04,402.809998,428.0,372.019989,418.320007,418.320007,110321900,385.0676971,126.64739465655808,258.42030244344187,511.7150917565581
2020-09-08,356.0,368.73999,329.880005,330.209991,330.209991,115465700,391.45659785000004,119.62613343215297,271.83046441784705,511.082731282153
2020-09-09,356.600006,369.0,341.51001,366.27999900000003,366.27999900000003,79465800,393.78139795000004,112.77113298922869,281.01026496077134,506.55253093922875
2020-09-10,386.209991,398.98999,360.559998,371.339996,371.339996,84930600,398.35149835000004,99.78700575219166,298.5644925978084,498.1385041021917
2020-09-11,381.940002,382.5,360.5,372.72000099999997,372.72000099999997,60717500,401.37089835,92.40762447538197,308.96327387461804,493.77852282538197
2020-09-14,380.950012,420.0,373.299988,419.619995,419.619995,83020600,403.7968978,86.5374647863036,317.2594330136964,490.3343625863036
2020-09-15,436.55999800000006,461.94000199999994,430.700012,449.76000999999997,449.76000999999997,97298200,408.27079764999996,79.83567448365385,328.4351231663461,488.1064721336538
2020-09-16,439.869995,457.790009,435.30999800000006,441.76000999999997,441.76000999999997,72279300,412.4023986,79.44293080631276,332.9594677936873,491.84532940631277
2020-09-17,415.600006,437.790009,408.0,423.42999299999997,423.42999299999997,76779200,415.61949915,78.72339256948688,336.89610658051316,494.3428917194869
2020-09-18,447.94000199999994,451.0,428.799988,442.14999400000005,442.14999400000005,86406800,418.00569909999996,76.6040463749036,341.40165272509637,494.60974547490355
2020-09-21,453.130005,455.67999299999997,407.070007,449.39001500000006,449.39001500000006,109476800,420.09489894999996,76.84450841903869,343.2503905309613,496.93940736903863
2020-09-22,429.60000599999995,437.76000999999997,417.600006,424.23001100000005,424.23001100000005,79580800,422.0645996,77.72260168391504,344.34199791608495,499.78720128391507
2020-09-23,405.160004,412.149994,375.880005,380.359985,380.359985,95074200,423.13410035,77.22207074205106,345.9120296079489,500.35617109205106
2020-09-24,363.799988,399.5,351.299988,387.790009,387.790009,96561100,421.91869964999995,79.0889690363038,342.82973061369614,501.00766868630376
2020-09-25,393.47000099999997,408.730011,391.299988,407.339996,407.339996,67208500,419.7764999499999,80.33972334783633,339.4367766021636,500.1162232978362
2020-09-28,424.619995,428.079987,415.549988,421.200012,421.200012,49719600,417.75599974999994,79.45169254625277,338.30430720374716,497.20769229625273
2020-09-29,416.0,428.5,411.600006,419.070007,419.070007,50219300,416.68200069999995,78.65169234541045,338.03030835458947,495.3336930454104
2020-09-30,421.32000700000003,433.92999299999997,420.47000099999997,429.01000999999997,429.01000999999997,48145600,412.7195007,69.22045062037012,343.4990500796299,481.93995132037014
2020-10-01,440.76000999999997,448.880005,434.420013,448.160004,448.160004,50741500,410.41750179999997,63.610786802116166,346.8067149978838,474.02828860211616
2020-10-02,421.39001500000006,439.130005,415.0,415.089996,415.089996,71430000,410.45700225,63.70343711422696,346.75356513577304,474.160439364227
2020-10-05,423.35000599999995,433.64001500000006,419.329987,425.67999299999997,425.67999299999997,44722800,410.86150205,63.71323389312204,347.148268156878,474.57473594312205
2020-10-06,423.790009,428.77999900000003,406.049988,413.980011,413.980011,49146300,411.22950135,63.96582020712064,347.26368114287936,475.1953215571207
2020-10-07,419.869995,429.89999400000005,413.850006,425.299988,425.299988,43127700,415.41800235,52.058936230563496,363.3590661194365,467.4769385805635
2020-10-08,438.44000199999994,439.0,425.299988,425.920013,425.920013,40421100,418.36900180000004,47.03106743286522,371.33793436713484,465.40006923286523
2020-10-09,430.130005,434.589996,426.459991,434.0,434.0,28925700,421.09800264999996,41.847217327305415,379.2507853226945,462.9452199773054
2020-10-12,442.0,448.73999000000003,438.579987,442.299988,442.299988,38791100,424.16200259999994,35.760918803335166,388.40108379666475,459.9229214033351
2020-10-13,443.35000599999995,448.89001500000006,436.60000599999995,446.64999400000005,446.64999400000005,34463700,425.29600224999996,36.542726076476036,388.75327617352394,461.838728326476
2020-10-14,449.77999900000003,465.89999400000005,447.35000599999995,461.299988,461.299988,47879700,425.14050144999993,36.14934528865718,388.99115616134276,461.2898467386571
2020-10-15,450.30999800000006,456.57000700000003,442.5,448.880005,448.880005,35672400,426.11750034999994,38.84864396628765,387.2688563837123,464.96614431628757
2020-10-16,454.44000199999994,455.950012,438.85000599999995,439.670013,439.670013,32775900,427.39000094999994,40.06147640000765,387.32852454999227,467.4514773500076
2020-10-19,446.23999000000003,447.0,428.869995,430.829987,430.829987,36287800,427.2660018999999,39.89296490000693,387.37303699999296,467.1589668000068
2020-10-20,431.75,431.75,419.049988,421.94000199999994,421.94000199999994,31656300,426.3380004999999,38.63482766815956,387.70317283184033,464.9728281681595
2020-10-21,422.700012,432.950012,421.25,422.64001500000006,422.64001500000006,32370500,426.22350005,38.67269348973465,387.55080656026536,464.8961935397346
2020-10-22,441.920013,445.23001100000005,424.51000999999997,425.790009,425.790009,39993200,428.33750155000007,32.55114564581952,395.78635590418054,460.8886471958196
2020-10-23,421.839996,422.89001500000006,407.380005,420.630005,420.630005,33717000,430.23750155,26.788340674542628,403.4491608754574,457.0258422245426
2020-10-26,411.630005,425.76000999999997,410.0,420.27999900000003,420.27999900000003,28239200,430.902002,25.088854071327184,405.8131479286728,455.9908560713272
2020-10-27,423.76000999999997,430.5,420.10000599999995,424.67999299999997,424.67999299999997,22686500,430.85600135000004,25.163103980382278,405.69289736961775,456.01910533038233
2020-10-28,416.480011,418.600006,406.0,406.019989,406.019989,25451400,431.13650065,24.75305568536006,406.38344496464,455.88955633536006
